followerID,userID
1124722303,994852433917509633
614754689,994852433917509633
1452520626,994852433917509633
19976791,994852433917509633
1032667122,994852433917509633
1252491787,994852433917509633
1161522889,994852433917509633
349900785,994852433917509633
732860450,994852433917509633
358880294,994852433917509633
784441205421666304,994852433917509633
969711564,994852433917509633
4106011541,994852433917509633
790172606037196801,994852433917509633
2970394431,994852433917509633
1519477262,994852433917509633
514481337,994852433917509633
2913614824,994852433917509633
3066215021,994852433917509633
17656125,994852433917509633
3403107089,994852433917509633
383160788,994852433917509633
1089810469,994852433917509633
2395133978,994852433917509633
1416541442,994852433917509633
15788546,994852433917509633
916428097,994852433917509633
1946440368,994852433917509633
2265777077,994852433917509633
47375691,994852433917509633
3387336713,994852433917509633
1627820371,994852433917509633
544071662,994852433917509633
109850283,994852433917509633
379158712,994852433917509633
4307446636,994852433917509633
1107268454,994852433917509633
25203196,994852433917509633
1924076820,994852433917509633
2732818747,994852433917509633
2425410558,994852433917509633
1691637018,994852433917509633
304966579,994852433917509633
45433808,994852433917509633
1067915876,994852433917509633
2512281425,994852433917509633
2328818496,994852433917509633
3683359935,994852433917509633
482913109,994852433917509633
2727433546,994852433917509633
304342650,994852433917509633
3356524492,994852433917509633
2502745826,994852433917509633
2937826966,994852433917509633
2764750474,994852433917509633
888289790,994852433917509633
1403640914,994852433917509633
364891289,994852433917509633
280130770,994852433917509633
994852433917509633,1044445642448359425
994852433917509633,1123667024964726790
994852433917509633,984585634072399872
994852433917509633,1076148322417688576
994852433917509633,1021487187152515072
994852433917509633,2974984654
994852433917509633,946490535145017346
994852433917509633,1047535057924231169
994852433917509633,1101981251068706821
994852433917509633,1122611286754435072
994852433917509633,826756991611707394
994852433917509633,2413041932
994852433917509633,924634302134046720
994852433917509633,797150178075611136
994852433917509633,2387244602
994852433917509633,896132449561915392
994852433917509633,876141073810194432
994852433917509633,985657059034230785
994852433917509633,707391334
994852433917509633,774733566412525568
994852433917509633,767823990295527424
994852433917509633,1084168675207401472
994852433917509633,959430261049118721
994852433917509633,267370141
994852433917509633,766310977734320128
994852433917509633,1249722968
994852433917509633,1102922019543355392
994852433917509633,824241399633735680
994852433917509633,2377901462
994852433917509633,2867393932
994852433917509633,2719107110
994852433917509633,1089299513041391616
994852433917509633,941407379933024256
994852433917509633,1099949654811308032
994852433917509633,1016310514551533571
994852433917509633,868133343560425472
994852433917509633,974959489458868224
994852433917509633,1098388676562833408
994852433917509633,2807985762
994852433917509633,1056872533373390848
994852433917509633,846337216469196801
994852433917509633,1076292130392469504
994852433917509633,1002287304453607425
994852433917509633,2888226573
994852433917509633,904990802853670912
994852433917509633,886961283425333248
994852433917509633,865945215814836225
994852433917509633,1050856304804278272
994852433917509633,1089537977603248128
994852433917509633,1088454575412015107
994852433917509633,1069908259635646464
994852433917509633,1270446355
994852433917509633,935255283051515904
994852433917509633,92104440
994852433917509633,795205984624873472
994852433917509633,1078210938594082816
994852433917509633,1030788616484741120
994852433917509633,1050493292637491200
994852433917509633,980171231608614912
994852433917509633,966603885510086656
994852433917509633,1058815496458526722
994852433917509633,3557659102
994852433917509633,1065379143628611585
994852433917509633,985415131688591362
994852433917509633,2353760828
994852433917509633,4426823895
994852433917509633,1066318266480644097
994852433917509633,742734124188893184
994852433917509633,1060520301136670720
994852433917509633,4164635957
994852433917509633,957990131767668737
994852433917509633,768776119562690560
994852433917509633,1052941379008114688
994852433917509633,1050294775042252800
994852433917509633,2890884574
994852433917509633,977295850404765698
994852433917509633,1049386666908037120
994852433917509633,962081105594798081
994852433917509633,2387153874
994852433917509633,2976926614
994852433917509633,708294593780051968
994852433917509633,815030011149357056
994852433917509633,4698823879
994852433917509633,943948595086155776
994852433917509633,1027952753203716096
994852433917509633,1013817569747357696
994852433917509633,695960607925862400
994852433917509633,2838090754
994852433917509633,1020562609865674752
994852433917509633,875750160701194240
994852433917509633,3096805953
994852433917509633,2634962897
994852433917509633,1011259707024175104
994852433917509633,921387817313370112
994852433917509633,4106011541
994852433917509633,790172606037196801
994852433917509633,962781031089700871
994852433917509633,797102332035080192
994852433917509633,956652414412738571
994852433917509633,833352233483907073
994852433917509633,2176770708
754852421944221696,1016691623579799553
994852433917509633,1032667122
994852433917509633,2970394431
2507987558,2882791845
722038376837292033,2882791845
912787354301210624,2882791845
1116295085203783680,2882791845
1106748906,2882791845
727507948570861569,2882791845
1026544754094497792,2882791845
1078810984133914624,2882791845
2311306305,2882791845
1027201052,2882791845
1076877471776206849,2882791845
927264143790440448,2882791845
846401623014432768,2882791845
1021113397885259777,2882791845
957664002083053575,2882791845
929258343977377793,2882791845
2251815562,2882791845
1020983343876313088,2882791845
1006863393737887746,2882791845
316348207,2882791845
1667917111,2882791845
2282316578,2882791845
917798743948308480,2882791845
2958865571,2882791845
3128120888,2882791845
939351600,2882791845
896160786,2882791845
4515999695,2882791845
3069528333,2882791845
3341913957,2882791845
2895788314,2882791845
2885658153,2882791845
710153839723343872,2882791845
121258930,2882791845
964443659272966144,2882791845
4885854970,2882791845
967738814662922240,2882791845
1262170782,2882791845
807312132459085829,2882791845
557895993,2882791845
2800564538,2882791845
906424157717635072,2882791845
245396123,2882791845
1291996014,2882791845
980397247178387456,2882791845
981610809691377664,2882791845
2341884084,2882791845
40953865,2882791845
863369665292226560,2882791845
978731324474318849,2882791845
912715427834466304,2882791845
77749599,2882791845
61040299,2882791845
1209608880,2882791845
1861393146,2882791845
174307074,2882791845
331908924,2882791845
36803580,2882791845
2420931980,2882791845
309366491,2882791845
3065618342,2882791845
1941569214,2882791845
1314186997,2882791845
44719148,2882791845
3009045201,2882791845
24742040,2882791845
38232487,2882791845
29758446,2882791845
14922225,2882791845
15234657,2882791845
10671602,2882791845
2601685455,2882791845
903674932026060801,2882791845
1296509947,2882791845
23135183,2882791845
836836075268079616,2882791845
532480135,2882791845
50448500,2882791845
3806130802,2882791845
241088870,2882791845
4229448557,2882791845
17786939,2882791845
834374612209266688,2882791845
1403676774,2882791845
15994406,2882791845
2827410411,2882791845
2765200066,2882791845
1543860265,2882791845
4921050376,2882791845
353913097,2882791845
828253984880214016,2882791845
370331583,2882791845
752213296888020992,2882791845
3124521213,2882791845
722504668392329220,2882791845
2451982961,2882791845
4004198679,2882791845
856995163381608448,2882791845
1655251922,2882791845
312937997,2882791845
3372687489,2882791845
260780651,2882791845
1490389369,2882791845
836845915939999746,2882791845
37663250,2882791845
136620937,2882791845
1299060865,2882791845
820787194063388672,2882791845
3953898677,2882791845
817802078290579457,2882791845
4221891466,2882791845
1719904424,2882791845
2695759047,2882791845
2806001824,2882791845
3636376096,2882791845
2647312179,2882791845
1238686460,2882791845
524171135,2882791845
503385886,2882791845
3234018258,2882791845
4915233921,2882791845
762665093800820736,2882791845
51506610,2882791845
1254579002,2882791845
2530793394,2882791845
758014803512287233,2882791845
3747853035,2882791845
504582129,2882791845
3278951334,2882791845
724212800,2882791845
2778557496,2882791845
2712233975,2882791845
3347692811,2882791845
165699676,2882791845
309782786,2882791845
1924076820,2882791845
2983010074,2882791845
2780148222,2882791845
2469670832,2882791845
577401044,2882791845
100194476,2882791845
183437947,2882791845
85452649,2882791845
79293791,2882791845
100220864,2882791845
3202237744,2882791845
1732190635,2882791845
3740752762,2882791845
1198230289,2882791845
428333,2882791845
26565946,2882791845
9204502,2882791845
773069256,2882791845
5715752,2882791845
431498511,2882791845
891783582,2882791845
2834511,2882791845
17919972,2882791845
13951532,2882791845
45122598,2882791845
21447363,2882791845
246825422,2882791845
544071662,2882791845
5734902,2882791845
14454247,2882791845
78270570,2882791845
95255169,2882791845
813286,2882791845
2882791845,1038053984156696576
2882791845,1116295085203783680
2882791845,1021113397885259777
2882791845,1262170782
2882791845,906424157717635072
2882791845,980397247178387456
2882791845,3009045201
2882791845,978731324474318849
2882791845,1941569214
2882791845,1314186997
2882791845,828253984880214016
2882791845,3372687489
2882791845,1655251922
2882791845,817802078290579457
2882791845,1732190635
2882791845,3202237744
2882791845,3740752762
2432515908,852507511315996676
1054044080265744386,852507511315996676
3883689801,852507511315996676
19644368,852507511315996676
1092837817934405632,852507511315996676
2997704188,852507511315996676
14844917,852507511315996676
13904012,852507511315996676
2294443778,852507511315996676
2407412113,852507511315996676
4106011541,852507511315996676
719324795167309827,852507511315996676
790172606037196801,852507511315996676
4096365088,852507511315996676
852507511315996676,767468093836853248
852507511315996676,849048453984505856
852507511315996676,1051067892341661696
852507511315996676,800461747026939905
852507511315996676,1021436838752522240
852507511315996676,1092837817934405632
852507511315996676,835595062331465730
852507511315996676,1049728120562028545
852507511315996676,1050294775042252800
852507511315996676,1049386666908037120
852507511315996676,1040286775028211713
852507511315996676,1044148528153579520
754852421944221696,1036381083351375872
852507511315996676,875750160701194240
3318648297,1097872939951763456
57350105,1097872939951763456
2478460626,1097872939951763456
905069200590475265,1097872939951763456
379914157,1097872939951763456
842660046102323200,1097872939951763456
61730878,1097872939951763456
3130970321,1097872939951763456
875367070212530176,1097872939951763456
804640722699907073,1097872939951763456
52354055,1097872939951763456
820658250215526400,1097872939951763456
60338766,1097872939951763456
1022109699905400834,1097872939951763456
839481423920758784,1097872939951763456
594872573,1097872939951763456
47972344,1097872939951763456
14553288,1097872939951763456
19108766,1097872939951763456
161208445,1097872939951763456
29965394,1097872939951763456
631175576,1097872939951763456
2863678223,1097872939951763456
816291044325261312,1097872939951763456
24197596,1097872939951763456
362325419,1097872939951763456
14824990,1097872939951763456
988543046286528514,1097872939951763456
19072286,1097872939951763456
5734902,1097872939951763456
114508061,1097872939951763456
29209149,1097872939951763456
1588434456,1097872939951763456
216013576,1097872939951763456
1038699625895608320,1097872939951763456
1092273055,1097872939951763456
702097484735258624,1097872939951763456
3405616870,1097872939951763456
795618131809095681,1097872939951763456
348916892,1097872939951763456
723039213378105344,1097872939951763456
1141133702,1097872939951763456
89532668,1097872939951763456
850323067956076544,1097872939951763456
78353272,1097872939951763456
24179083,1097872939951763456
24194726,1097872939951763456
26858243,1097872939951763456
1467312408,1097872939951763456
935422125627838464,1097872939951763456
1254912277,1097872939951763456
953210369501204480,1097872939951763456
3172524117,1097872939951763456
849183466285670401,1097872939951763456
3695221522,1097872939951763456
1006268012247175168,1097872939951763456
3346544134,1097872939951763456
25584009,1097872939951763456
2865279429,1097872939951763456
1072187272815149057,1097872939951763456
1006419421244678144,1097872939951763456
2799796251,1097872939951763456
44632639,1097872939951763456
753148905118896128,1097872939951763456
74720685,1097872939951763456
17346756,1097872939951763456
132509419,1097872939951763456
97633219,1097872939951763456
762974968380612608,1097872939951763456
707146572606398464,1097872939951763456
3129921785,1097872939951763456
988456417,1097872939951763456
101714359,1097872939951763456
52036568,1097872939951763456
24867956,1097872939951763456
966328534624030720,1097872939951763456
23083866,1097872939951763456
294120449,1097872939951763456
52698165,1097872939951763456
4857646727,1097872939951763456
1050462386010886144,1097872939951763456
74402430,1097872939951763456
795614569729323008,1097872939951763456
425696113,1097872939951763456
1091565476,1097872939951763456
754852421944221696,1036550667987546112
1097872939951763456,1004270836877070337
1097872939951763456,872764332819578880
1097872939951763456,2478460626
1097872939951763456,379914157
1097872939951763456,1090236779926556673
1097872939951763456,2353760828
1097872939951763456,1120622560478212096
1097872939951763456,953227288144990210
1097872939951763456,804640722699907073
1097872939951763456,1437808975
1097872939951763456,1101578344511033344
1097872939951763456,41690688
1097872939951763456,790150819005997056
1097872939951763456,1092273055
1097872939951763456,843586106360848385
1097872939951763456,97633219
1097872939951763456,1090557674788405248
1097872939951763456,2832284292
1097872939951763456,36889519
1097872939951763456,943481761216040960
1097872939951763456,959427418757980161
1097872939951763456,998308467852095488
1097872939951763456,2801712762
1097872939951763456,1141133702
1097872939951763456,24194726
1097872939951763456,834019829464055808
1097872939951763456,1038699625895608320
1097872939951763456,702097484735258624
1097872939951763456,89664336
1097872939951763456,2858910671
1097872939951763456,3129921785
1097872939951763456,348916892
1097872939951763456,18241504
1097872939951763456,3172524117
1097872939951763456,83864501
1097872939951763456,723039213378105344
1097872939951763456,89532668
1097872939951763456,1254912277
1097872939951763456,889576380
1097872939951763456,1467312408
1097872939951763456,3306811
1097872939951763456,82117100
1097872939951763456,24179083
1097872939951763456,935422125627838464
1097872939951763456,3334229823
1097872939951763456,78353272
1097872939951763456,890946468655362049
1097872939951763456,953210369501204480
1097872939951763456,3695221522
1097872939951763456,849183466285670401
1097872939951763456,895063076
1097872939951763456,3346544134
1097872939951763456,1006268012247175168
1097872939951763456,25584009
1097872939951763456,2865279429
1097872939951763456,753148905118896128
1097872939951763456,1050462386010886144
1097872939951763456,795614569729323008
174685317,220513643
243542038,220513643
44138335,220513643
828303659821854721,220513643
22381430,220513643
465213390,220513643
813286,220513643
105008649,220513643
14622632,220513643
83656021,220513643
820681010438246401,220513643
27475042,220513643
359504560,220513643
2915629133,220513643
515034648,220513643
175666723,220513643
414569910,220513643
269080851,220513643
3221999809,220513643
782465086946316292,220513643
3027167088,220513643
534961010,220513643
45505025,220513643
2753494578,220513643
732316244230045696,220513643
2385875792,220513643
4852786330,220513643
168912126,220513643
79923701,220513643
1167952454,220513643
313928681,220513643
4115183997,220513643
3986482453,220513643
3587443457,220513643
3078696412,220513643
97137452,220513643
2520942318,220513643
1536791610,220513643
2879800763,220513643
522568304,220513643
281160422,220513643
16126572,220513643
14755869,220513643
306093401,220513643
49692763,220513643
268010047,220513643
2978751801,220513643
44196397,220513643
389945480,220513643
2500549266,220513643
16008890,220513643
165172855,220513643
83431311,220513643
2799687003,220513643
176036644,220513643
315435242,220513643
17587207,220513643
64013534,220513643
496164169,220513643
158866820,220513643
2705742985,220513643
19920585,220513643
20315514,220513643
2580934826,220513643
885825985,220513643
1242521324,220513643
18948541,220513643
2551037364,220513643
64697670,220513643
315327289,220513643
153916860,220513643
1158659564,220513643
37185282,220513643
345516597,220513643
147783458,220513643
2429652931,220513643
42276999,220513643
1666434661,220513643
73417493,220513643
71260099,220513643
508165622,220513643
1934672378,220513643
85438840,220513643
190125669,220513643
1020996164,220513643
116010068,220513643
492339683,220513643
21360072,220513643
16462022,220513643
356734542,220513643
366762435,220513643
419178193,220513643
364943056,220513643
1250431292,220513643
1515031507,220513643
69981632,220513643
24572575,220513643
56004741,220513643
1945273274,220513643
171808025,220513643
1165100336,220513643
237344236,220513643
1687676114,220513643
111742847,220513643
39356774,220513643
18238500,220513643
55161901,220513643
1621727796,220513643
14710369,220513643
19258846,220513643
7858252,220513643
275349481,220513643
15002103,220513643
538645798,220513643
1197933978,220513643
10505322,220513643
47529421,220513643
1043707512,220513643
6815302,220513643
10228272,220513643
18980276,220513643
412491418,220513643
160247005,220513643
26053487,220513643
345522684,220513643
740216334,220513643
804946,220513643
25340176,220513643
760589882,220513643
71604391,220513643
39877811,220513643
26604704,220513643
15745647,220513643
52542672,220513643
23014540,220513643
500042487,220513643
243452783,220513643
20108560,220513643
141341662,220513643
164360955,220513643
346251456,220513643
18863720,220513643
347566897,220513643
315663771,220513643
386129794,220513643
360017196,220513643
392309102,220513643
66699013,220513643
25521487,220513643
410506581,220513643
180565092,220513643
76849370,220513643
36686415,220513643
28524375,220513643
388519809,220513643
22461427,220513643
19637934,220513643
20104965,220513643
71725716,220513643
18963070,220513643
53238154,220513643
40306315,220513643
32813335,220513643
25180501,220513643
52551600,220513643
40698945,220513643
16262911,220513643
15846407,220513643
23146057,220513643
290091440,220513643
55745718,220513643
49902861,220513643
21778435,220513643
141095769,220513643
89133288,220513643
18863815,220513643
259082038,220513643
14230524,220513643
15294801,220513643
38979059,220513643
163158297,220513643
220513643,174685317
220513643,21551401
220513643,906256975830319108
220513643,1080248445804326912
220513643,1105909953196445698
220513643,2302080738
220513643,1094823452207329280
220513643,807166088861585412
220513643,471348189
220513643,1115922083488444416
220513643,243542038
220513643,870834855382102016
220513643,33626697
220513643,974769948303048705
220513643,1472326640
220513643,1104641609193398272
220513643,904815714573352964
220513643,942859951051104260
220513643,169701261
220513643,194069799
220513643,877878280539525121
220513643,2287501435
220513643,428783312
220513643,1854790045
220513643,15223963
220513643,707737297878261760
220513643,305200444
220513643,279209614
220513643,38406586
220513643,2997064979
220513643,1958342587
220513643,404325298
220513643,1088581745094656001
220513643,518597528
220513643,1084971064860364800
220513643,465213390
220513643,1505242686
220513643,1076776738875535362
220513643,87013719
220513643,747900978792378368
220513643,55235469
220513643,251436245
220513643,873658488626589696
220513643,720752025047158785
220513643,982307685973426176
220513643,1030241494567997440
220513643,94471830
220513643,505736276
220513643,1041452898457018369
220513643,938930844143464449
220513643,978663145806946304
220513643,2346032876
220513643,4227903674
220513643,1045846697191133184
220513643,3163086584
220513643,291157580
220513643,953105307928055808
220513643,1038099454811889665
220513643,2965426445
220513643,3312996519
220513643,56661271
220513643,857652534072266755
220513643,2995985301
220513643,937393498323595264
220513643,1977239876
220513643,1639492723
220513643,817060478568566784
220513643,338809409
220513643,991443171547611136
220513643,2427993498
220513643,4029415273
220513643,1426084838
220513643,379498428
220513643,855322063
220513643,1020595320210653184
220513643,844235239882969089
220513643,3496621399
220513643,370925572
220513643,566374392
220513643,2218534093
220513643,270675952
220513643,820882981090836481
220513643,14139971
220513643,1011078709829177345
220513643,200859075
220513643,193806894
220513643,1004007286816329735
220513643,223049747
220513643,2959328805
220513643,2953324761
220513643,1154212466
220513643,198736794
220513643,324176912
220513643,962138035293794305
220513643,609346054
220513643,10913242
220513643,940222865781215239
220513643,771965629
220513643,18238500
220513643,955281368497483776
220513643,252748748
220513643,1121568217
220513643,1210058736
220513643,971344053676724224
220513643,821100113166733317
220513643,937716171973038080
220513643,829112412137742336
220513643,72821810
220513643,957801808512081921
220513643,105432518
220513643,918282664905392128
220513643,962854169379000320
220513643,2934865602
220513643,948581548240113665
220513643,959165624214806533
220513643,958486841166098432
220513643,277055842
220513643,882680350652149765
220513643,3018528185
220513643,408582137
220513643,887031205371289600
220513643,1539569232
220513643,426255739
220513643,886656939806998528
220513643,953961534195200000
220513643,972750752
220513643,887303259366596609
220513643,125469195
220513643,875467333271244806
220513643,3148149337
220513643,948946515975917568
220513643,1426566872
220513643,3184956936
220513643,2374175217
220513643,33567267
220513643,451486368
220513643,634259643
220513643,2924792318
220513643,1120129693
220513643,19356279
220513643,716123892750934016
220513643,2227259216
220513643,3027127450
220513643,14982096
220513643,931160640885944321
220513643,4716874036
220513643,900786875614580740
220513643,302512567
220513643,19126843
220513643,713847800
220513643,4902648120
220513643,2240971536
220513643,901148272013721601
220513643,898318779230408708
220513643,1327835953
220513643,824447584454324224
220513643,906134931050565632
220513643,884499741576384512
220513643,22349748
220513643,828814128743587840
220513643,83656021
220513643,2270686441
220513643,896221526
220513643,492339683
220513643,898543760195190785
220513643,246012713
220513643,1471836019
220513643,1582443578
220513643,256737875
220513643,456964974
220513643,1078513890
220513643,1663662944
220513643,4420595956
220513643,281682043
220513643,826665199386054656
220513643,2353375605
220513643,2188862456
220513643,787471748
220513643,888269738320601088
220513643,78430509
220513643,2214579163
220513643,3277784120
220513643,315327289
220513643,742801279110500353
220513643,853373131225874432
220513643,733890334552252423
220513643,100332919
220513643,93458563
220513643,799743252316438529
220513643,83707041
220513643,25367363
220513643,797772799733628928
220513643,849532604642713602
220513643,869992467508060161
220513643,1146487831
220513643,1365149072
220513643,853289278390112257
220513643,2541559407
220513643,111783064
220513643,875048133008478208
220513643,156958205
220513643,876204156112916480
220513643,3116270117
220513643,2613350401
220513643,574647893
220513643,770596785333137412
220513643,28900231
220513643,546202166
220513643,851931025299177472
220513643,4227916634
220513643,295079335
220513643,527731266
220513643,849767877817229312
220513643,821905159013986304
220513643,778992626259353600
220513643,27475042
220513643,36862273
220513643,706037078
220513643,805395366233391104
220513643,309869138
220513643,866871446185824256
220513643,3996699796
220513643,754255259313147904
220513643,3131487099
220513643,749832994802765824
220513643,761981726369382400
220513643,389945480
220513643,27506433
220513643,2727468077
220513643,635339871
220513643,744150240136044544
220513643,1370636726
220513643,1331628769
220513643,846471628414472193
220513643,547173981
220513643,433564331
220513643,708501849343713280
220513643,3948687809
220513643,853442680952467456
220513643,3852365129
220513643,3105635009
220513643,2511591265
220513643,3141894347
220513643,40740086
220513643,851231621579714560
220513643,1287006140
220513643,17286241
220513643,19316661
220513643,899503512
220513643,708016645600579584
220513643,1012010844
220513643,127408036
220513643,2459044334
220513643,411583754
220513643,3383609519
220513643,3225666077
220513643,4417547295
220513643,704811883988193284
220513643,474233266
220513643,1868799668
220513643,2507649858
220513643,3240798329
220513643,3431167683
220513643,765245148833939457
220513643,2223745440
220513643,1940596795
220513643,750046759
220513643,848550946930077696
220513643,2945778987
220513643,1535434068
220513643,3249230279
220513643,2568076215
220513643,612956158
220513643,357105485
220513643,15271803
220513643,164105508
220513643,2393268954
220513643,844953099097780225
220513643,9451052
220513643,1244058522
220513643,2292580335
220513643,334390798
220513643,747176704393814016
220513643,747414129753808896
220513643,2753245381
220513643,2239375026
220513643,2967275283
220513643,723673003494637568
220513643,607625472
220513643,3119814598
220513643,753262464050073600
220513643,1897987862
220513643,557162158
220513643,540569476
220513643,276376869
220513643,493467892
220513643,234702006
220513643,802139807178780673
220513643,1853091505
220513643,2974172727
220513643,1525029390
220513643,2817605499
220513643,391994417
220513643,976981513
220513643,813563274537172992
220513643,1370172739
220513643,744231375151181825
220513643,785483849954390016
220513643,186490029
220513643,2769205529
220513643,333160191
220513643,257740675
220513643,3202676345
220513643,1175478776
220513643,2256903829
220513643,3007036582
220513643,2855793947
220513643,3623208975
220513643,401914560
220513643,4787813537
220513643,4550810415
220513643,294293713
220513643,2953455333
220513643,386136118
220513643,628300510
220513643,844541790
220513643,2569807882
220513643,2185171331
220513643,2413360998
220513643,754880918226165760
220513643,23852511
220513643,760187325569794048
220513643,1426459573
220513643,1064692172
220513643,350558476
220513643,94547499
220513643,142109657
220513643,834235242496086017
220513643,335115309
220513643,187222695
220513643,221202121
220513643,3048599273
220513643,3838233394
220513643,3291585174
220513643,3296012121
220513643,1877635441
220513643,2305159171
220513643,2613783252
220513643,720039345437020160
220513643,39509756
220513643,1415420316
220513643,4155446714
220513643,112134301
220513643,1447676048
220513643,611992769
220513643,189626727
220513643,758943896437088260
220513643,229541988
220513643,3395064707
220513643,2512601960
220513643,2551478118
220513643,48404304
220513643,407754874
220513643,2204268270
220513643,838348976143257600
220513643,179717532
220513643,49861424
220513643,838367089853353984
220513643,796813803677696001
220513643,588155537
220513643,2527514300
220513643,3407994869
220513643,1129534872
220513643,3092104595
220513643,606058381
220513643,730815880268005376
220513643,824876752673525761
220513643,566815725
220513643,3436807215
220513643,834866376707887109
220513643,1294155048
220513643,3159443221
220513643,827688029934477313
220513643,101576540
220513643,815766569221586944
220513643,1335400747
220513643,831386887688380417
220513643,827985615237083138
220513643,817492583404503040
220513643,721018499871739904
220513643,826790911971643392
220513643,3873944472
220513643,827929379464417284
220513643,807059879458316289
220513643,742815333262712833
220513643,4348423823
220513643,14617482
220513643,718650059995357184
220513643,820489898922606592
220513643,4788410435
220513643,3221999809
220513643,769277201053253632
